Time (Hour),"Y(A1,A2)","SD(A1,A2)","Y(B1,B2)","SD(B1,B2)","Y(C1,C2)","SD(C1,C2)","Y(D1,D2)","SD(D1,D2)","Y(E1,E2)","SD(E1,E2)","Y(F1,F2)","SD(F1,F2)","Y(G1,G2)","SD(G1,G2)","Y(H1,H2)","SD(H1,H2)","Y(A3,A4)","SD(A3,A4)","Y(B3,B4)","SD(B3,B4)","Y(C3,C4)","SD(C3,C4)","Y(D3,D4)","SD(D3,D4)","Y(E3,E4)","SD(E3,E4)","Y(F3,F4)","SD(F3,F4)","Y(G3,G4)","SD(G3,G4)","Y(H3,H4)","SD(H3,H4)","Y(A5,A6)","SD(A5,A6)","Y(B5,B6)","SD(B5,B6)","Y(C5,C6)","SD(C5,C6)","Y(D5,D6)","SD(D5,D6)","Y(E5,E6)","SD(E5,E6)","Y(F5,F6)","SD(F5,F6)","Y(G5,G6)","SD(G5,G6)","Y(H5,H6)","SD(H5,H6)","Y(A7,A8)","SD(A7,A8)","Y(B7,B8)","SD(B7,B8)","Y(C7,C8)","SD(C7,C8)","Y(D7,D8)","SD(D7,D8)","Y(E7,E8)","SD(E7,E8)","Y(F7,F8)","SD(F7,F8)","Y(G7,G8)","SD(G7,G8)","Y(H7,H8)","SD(H7,H8)","Y(A9,A10)","SD(A9,A10)","Y(B9,B10)","SD(B9,B10)","Y(C9,C10)","SD(C9,C10)","Y(D9,D10)","SD(D9,D10)","Y(E9,E10)","SD(E9,E10)","Y(F9,F10)","SD(F9,F10)","Y(G9,G10)","SD(G9,G10)","Y(H9,H10)","SD(H9,H10)","Y(A11,A12)","SD(A11,A12)","Y(B11,B12)","SD(B11,B12)","Y(C11,C12)","SD(C11,C12)","Y(D11,D12)","SD(D11,D12)","Y(E11,E12)","SD(E11,E12)","Y(F11,F12)","SD(F11,F12)","Y(G11,G12)","SD(G11,G12)","Y(H11,H12)","SD(H11,H12)"
22.799722,0.7559,0.037759502,0.78365,0.02920351,0.76285,0.045749809,0.81865,0.007990307,1.26935,0.019586858,1.225,0.015980613,1.28295,0.028354982,1.31785,0.243881129,0.7977,0.041012193,0.79825,0.031183409,0.85355,0.008697413,0.91945,0.041365747,1.3169,0.01145513,1.32175,0.008273149,1.31875,0.009121677,1.3963,0.046244783,0.8476,0.026728636,0.83155,0.002192031,0.88595,0.038961584,0.97755,0.021001071,1.37155,0.005868986,1.30355,0.056780675,1.34655,0.044194174,1.3915,0.152876486,0.811,0.011879394,0.80585,0.012232947,0.886,0.080468752,0.98515,0.002757716,1.34825,0.026657926,1.30135,0.101045559,1.2409,0.012869343,1.2295,0.074104791,0.8167,0.011030866,0.84715,0.025809398,0.8335,0.031395541,0.89495,0.027789297,1.3496,0.01145513,1.3898,0.004666905,1.20655,0.019728279,1.6554,0.070852099,0.83395,0.015909903,0.7703,0.015839192,0.8089,0.022344574,0.8686,0.104368961,1.2737,0.021071782,1.26525,0.076721086,1.19295,0.01774838,1.53145,0.029910617
23.049722,0.76325,0.03754737,0.79,0.030122749,0.76855,0.045466966,0.8242,0.01145513,1.2811,0.020788939,1.2298,0.001555635,1.2937,0.019657569,1.32465,0.239355645,0.80575,0.039810112,0.80755,0.03019346,0.8594,0.001697056,0.923,0.041860721,1.3246,0.013435029,1.3427,0.010748023,1.3281,0.015697771,1.41505,0.043204224,0.8496,0.022627417,0.83735,0.001202082,0.88935,0.045042702,0.983,0.021637468,1.3844,0.008061017,1.31705,0.064841692,1.36505,0.046739758,1.4004,0.158957604,0.81645,0.011808683,0.8121,0.00933381,0.88895,0.079549513,0.99045,0.003747666,1.3569,0.02503158,1.30555,0.106560992,1.25195,0.004596194,1.242,0.071700628,0.8194,0.010040916,0.85015,0.025667976,0.8384,0.031112698,0.9027,0.026587215,1.3588,0.005515433,1.3917,0.007071068,1.21205,0.023122392,1.65995,0.064558849,0.8352,0.012869343,0.7757,0.01979899,0.8114,0.021071782,0.87275,0.096802918,1.27825,0.022273864,1.27215,0.077711035,1.2046,0.012303658,1.54285,0.031607673
23.3,0.7662,0.036910974,0.7966,0.027294322,0.77395,0.052538034,0.8292,0.00834386,1.28715,0.017041273,1.24735,0.002616295,1.2977,0.027435743,1.33335,0.234971583,0.81115,0.035708892,0.81135,0.030759145,0.8647,0,0.9243,0.040729351,1.3419,0.009616652,1.35455,0.008697413,1.34285,0.012091526,1.41,0.040870772,0.85095,0.025243712,0.8423,0.003535534,0.89255,0.04801255,0.98755,0.024536605,1.4038,0.003394113,1.3338,0.071134942,1.37055,0.044901281,1.41035,0.16892781,0.8163,0.006646804,0.81335,0.01350574,0.8935,0.083155757,0.9927,0.002687006,1.37375,0.010960155,1.31455,0.104581093,1.26175,0.004596194,1.2522,0.068023672,0.8152,0.009050967,0.8556,0.025880108,0.84755,0.034718943,0.90625,0.026375083,1.3664,0.005091169,1.3989,0.000565685,1.2219,0.024607316,1.66935,0.049426764,0.84105,0.014778532,0.78405,0.015768481,0.81335,0.016758431,0.8761,0.098429264,1.29085,0.028779246,1.27515,0.081812255,1.20845,0.00106066,1.5546,0.045537677
23.55,0.7747,0.037193817,0.80155,0.030759145,0.7785,0.050628846,0.83475,0.009121677,1.30105,0.02085965,1.2609,0.003818377,1.3074,0.033941125,1.3372,0.233345238,0.8161,0.034931075,0.8171,0.028849957,0.87185,0.001767767,0.9295,0.032385491,1.3543,0.006081118,1.35915,0.006576093,1.35495,0.004596194,1.4197,0.042284986,0.8506,0.028425693,0.846,0.00311127,0.9047,0.046103362,0.9941,0.026304372,1.4192,0.002404163,1.33855,0.085630631,1.3878,0.050204581,1.42695,0.17515035,0.8225,0.005656854,0.81685,0.013930004,0.8951,0.079478802,0.9976,0.002262742,1.38135,0.011808683,1.3296,0.115824091,1.27425,0.009970206,1.2559,0.057558492,0.81685,0.008555992,0.85895,0.024253763,0.85225,0.038678741,0.90845,0.025667976,1.37525,0.003889087,1.4155,0.010889444,1.2306,0.023334524,1.685,0.06774083,0.8437,0.009758074,0.7874,0.022768838,0.8198,0.013152186,0.8861,0.106914545,1.30655,0.037264527,1.2814,0.087681241,1.2241,0.002969848,1.5647,0.050487424
23.8,0.77855,0.036557421,0.79575,0.038113056,0.7817,0.044406306,0.842,0.012445079,1.30455,0.025526555,1.2795,0.008626703,1.3171,0.03648671,1.3486,0.236456508,0.8229,0.031536962,0.8234,0.033658283,0.879,0.00622254,0.93385,0.03542605,1.3747,0.013152186,1.37005,0.001343503,1.3714,0.009192388,1.43725,0.047871129,0.85595,0.02397092,0.8465,0.002969848,0.9073,0.041860721,0.9967,0.029981328,1.43545,0.001767767,1.3454,0.091499617,1.39345,0.050840978,1.4352,0.188656089,0.8286,0.002404163,0.8262,0.01357645,0.90045,0.076438243,1.00545,0.001767767,1.40215,0.015485639,1.34515,0.105995306,1.2853,0.010182338,1.26785,0.052679455,0.82105,0.006010408,0.85985,0.015768481,0.855,0.042426407,0.90805,0.022839549,1.38665,0.006576093,1.42725,0.004879037,1.248,0.013293607,1.69525,0.058194888,0.85,0.012869343,0.7946,0.02291026,0.8222,0.012727922,0.88835,0.107975205,1.31505,0.030900566,1.2934,0.087681241,1.23515,0.002192031,1.5782,0.031395541
25.082778,0.39145,0.009970206,0.3919,0.047376154,0.3803,0.046810469,0.38935,0.049851028,0.9157,0.033658283,0.86725,0.048436815,0.91345,0.03542605,1.1354,0.301086067,0.45815,0.028779246,0.4383,0.021071782,0.46415,0.013081475,0.45065,0.009121677,0.9073,0.00311127,0.86985,0.046032651,0.9637,0.032244069,1.2434,0.018950462,0.4825,0.016263456,0.44185,0.030476302,0.43475,0.038395898,0.47505,0.014495689,0.90095,0.021425335,0.89915,0.032597623,0.9598,0.060952605,1.2076,0.191767359,0.4967,0.049073211,0.45475,0.064558849,0.4717,0.036769553,0.50735,0.005727565,0.8774,0.044264885,0.8751,0.076650375,0.89615,0.00106066,1.03485,0.072054181,0.4484,0.026304372,0.43,0.062083975,0.44865,0.031041988,0.4793,0.013717872,0.8858,0.01357645,0.958,0.004525483,0.88315,0.009121677,1.5777,0.07198347,0.46295,0.011525841,0.4163,0.014707821,0.4336,0.002828427,0.44135,0.039951533,0.8953,0.009899495,0.91815,0.025809398,0.9127,0.037335238,1.43325,0.064841692
25.333056,0.25375,0.024112341,0.31385,0.056214989,0.32815,0.060881894,0.3529,0.054164379,0.71965,0.011667262,0.6637,0.024607316,0.63195,0.088741901,0.62015,0.218425285,0.32675,0.019586858,0.35395,0.015768481,0.4092,0.015273506,0.4112,0.00933381,0.7591,0.002545584,0.7303,0.02503158,0.75305,0.013788582,0.80995,0.009545942,0.3494,0.017253405,0.35305,0.031041988,0.37335,0.031607673,0.43205,0.016334167,0.77405,0.022839549,0.73165,0.048861079,0.7402,0.045679098,0.7853,0.14707821,0.36655,0.036840263,0.36535,0.0635689,0.40645,0.030617724,0.45925,0.008838835,0.754,0.024465895,0.71175,0.059043416,0.6759,0.00834386,0.6644,0.057417071,0.32055,0.027789297,0.34845,0.062296107,0.38595,0.028213561,0.43285,0.016899852,0.75895,0.014071425,0.79135,0.001626346,0.68295,0.026233662,1.0361,0.038466609,0.32395,0.006151829,0.33195,0.024536605,0.3662,0.014707821,0.388,0.044689149,0.70055,0.074316923,0.71295,0.074316923,0.67785,0.048436815,0.88355,0.021001071
25.583056,0.24945,0.023122392,0.30525,0.04801255,0.3268,0.066185195,0.35695,0.055366461,0.53565,0.016334167,0.48225,0.008697413,0.4292,0.029981328,0.4603,0.157967655,0.3183,0.020364675,0.33535,0.01039447,0.40235,0.012232947,0.42405,0.015485639,0.5318,0.008768124,0.51925,0.012232947,0.5193,0.02503158,0.6291,0.024890159,0.34645,0.018172644,0.33445,0.031183409,0.3706,0.034082547,0.444,0.018950462,0.5494,0.013435029,0.5267,0.040870772,0.5265,0.029698485,0.62505,0.122258762,0.36125,0.035567471,0.3475,0.067457987,0.3945,0.029415642,0.47045,0.0072832,0.53475,0.030759145,0.50605,0.041931432,0.46965,0.004737615,0.5202,0.045537677,0.31355,0.025243712,0.3298,0.055720014,0.38035,0.030900566,0.44505,0.020011122,0.54435,0.012657211,0.561,0.005939697,0.478,0.013435029,0.84175,0.028779246,0.31975,0.00417193,0.32375,0.017182695,0.3632,0.018243355,0.3914,0.045820519,0.51055,0.039385848,0.51805,0.029769195,0.50295,0.007990307,0.7472,0.014283557
25.833333,0.27305,0.025243712,0.32905,0.046456916,0.34695,0.065124535,0.3832,0.051618795,0.5645,0.027294322,0.51575,0.016334167,0.4628,0.022203153,0.50195,0.159876843,0.3421,0.018950462,0.35465,0.011101576,0.4298,0.011737973,0.45585,0.024678027,0.5481,0.007212489,0.54785,0.004596194,0.55655,0.028920667,0.6709,0.027294322,0.3748,0.020647518,0.35505,0.036133157,0.39435,0.031607673,0.4776,0.019940411,0.5668,0.017394827,0.5475,0.040446508,0.5698,0.026587215,0.66995,0.128198459,0.39095,0.033870415,0.36725,0.067952962,0.41845,0.031607673,0.502,0.01046518,0.5437,0.024890159,0.52605,0.04376991,0.50655,0.006151829,0.5609,0.037476659,0.33795,0.028072139,0.34785,0.05522504,0.40245,0.035001786,0.47785,0.022698128,0.56095,0.012232947,0.58205,0.013647161,0.50975,0.00940452,0.8939,0.030688434,0.3526,0.003676955,0.35165,0.01562706,0.38795,0.009687363,0.41775,0.04277996,0.53725,0.0344361,0.5478,0.019516147,0.5394,0.000848528,0.8026,0.017253405
26.083611,0.31415,0.03019346,0.37305,0.045466966,0.38305,0.061023315,0.4228,0.052043059,0.63015,0.026657926,0.57665,0.017041273,0.52205,0.025102291,0.56555,0.167513596,0.38485,0.017889802,0.3997,0.012162237,0.47615,0.012657211,0.50335,0.030900566,0.60575,0.006151829,0.60415,0.009970206,0.62015,0.031466252,0.73695,0.035708892,0.41905,0.025667976,0.4016,0.031112698,0.432,0.029274221,0.5305,0.030122749,0.6376,0.01145513,0.60285,0.040941483,0.63975,0.027365032,0.73955,0.136400898,0.43395,0.034294679,0.4107,0.073539105,0.46035,0.036840263,0.5502,0.007353911,0.60425,0.029486353,0.5788,0.049780317,0.56705,0.001909188,0.6202,0.045396255,0.3786,0.029698485,0.3932,0.058689863,0.4435,0.03648671,0.5301,0.024183052,0.6225,0.009192388,0.64425,0.020293965,0.5648,0.012020815,0.9776,0.027011479,0.3966,0.000424264,0.39535,0.015202796,0.43255,0.011808683,0.4606,0.037193817,0.59345,0.041648589,0.60535,0.021001071,0.60125,0.001202082,0.8779,0.016546299
26.333611,0.35705,0.033304729,0.4218,0.050911688,0.424,0.064063874,0.4666,0.049497475,0.6952,0.037193817,0.6367,0.022061732,0.58825,0.030052038,0.63875,0.178685884,0.4272,0.02192031,0.4491,0.010606602,0.52445,0.017889802,0.5525,0.034789654,0.6662,0.016546299,0.6708,0.004949747,0.69435,0.029769195,0.8099,0.036062446,0.4646,0.022485996,0.4518,0.033516861,0.4824,0.039173716,0.57705,0.032031937,0.68805,0.018879751,0.65595,0.046598337,0.70885,0.028072139,0.8178,0.147785317,0.4746,0.039456558,0.456,0.079054538,0.50205,0.039527269,0.5923,0.011313708,0.6569,0.03860803,0.6309,0.054305801,0.631,0.001838478,0.6874,0.051477374,0.42105,0.028354982,0.44,0.05939697,0.4908,0.039173716,0.5792,0.034082547,0.6722,0.009475231,0.70285,0.021566757,0.63165,0.01350574,1.0744,0.020788939,0.44155,0.002616295,0.4443,0.01979899,0.4766,0.013717872,0.51135,0.041224325,0.65595,0.04277996,0.6712,0.019374726,0.6644,0.000141421,0.9701,0.012869343
26.583889,0.39295,0.033446151,0.4669,0.052750166,0.4633,0.062649661,0.5035,0.048224682,0.76715,0.042638539,0.7092,0.026162951,0.6668,0.028849957,0.73185,0.192969441,0.47085,0.019586858,0.4929,0.013152186,0.57065,0.027930718,0.5944,0.036345289,0.73585,0.020576807,0.7354,0.000141421,0.78065,0.031607673,0.89965,0.037688791,0.5042,0.022485996,0.49765,0.038820162,0.5277,0.045113413,0.6242,0.03549676,0.74125,0.016758431,0.7132,0.045396255,0.7903,0.031395541,0.90175,0.153512882,0.5149,0.038890873,0.4994,0.082731493,0.54805,0.047305444,0.63895,0.017324116,0.70785,0.042072853,0.69255,0.062720371,0.70475,0.00106066,0.7629,0.054730065,0.46245,0.027365032,0.4871,0.060104076,0.54215,0.042072853,0.62675,0.035567471,0.7375,0.0145664,0.76825,0.024395184,0.7071,0.015414928,1.1845,0.022203153,0.4854,0.004242641,0.49335,0.024112341,0.52435,0.017606959,0.5586,0.046669048,0.7306,0.044971991,0.7438,0.025597265,0.74225,0.000777817,1.07565,0.015344217
26.833889,0.4294,0.032385491,0.5086,0.056002857,0.50065,0.06781154,0.54125,0.055083618,0.8575,0.047234733,0.79855,0.027223611,0.756,0.035779603,0.8294,0.211424928,0.5092,0.021778889,0.53765,0.014212846,0.61545,0.023405234,0.63475,0.040517219,0.7899,0.023051681,0.82155,0.001343503,0.87705,0.039103005,1.00215,0.033304729,0.54345,0.025809398,0.5413,0.040446508,0.5749,0.049214632,0.6637,0.032102648,0.8061,0.008202439,0.79775,0.060033366,0.8867,0.035072496,1.00535,0.162422428,0.55305,0.03966869,0.5432,0.085701342,0.5963,0.05105311,0.6771,0.02192031,0.7809,0.036910974,0.7658,0.073963369,0.7953,0.000565685,0.8479,0.05529575,0.4994,0.02503158,0.5339,0.062225397,0.5874,0.048790368,0.67085,0.033163308,0.8079,0.002404163,0.8599,0.017819091,0.79435,0.014354268,1.3086,0.030688434,0.5281,0.010606602,0.53885,0.024819448,0.56925,0.02298097,0.60495,0.052255191,0.8239,0.044123463,0.83185,0.027647875,0.8299,0.005798276,1.1958,0.011879394
27.084167,0.45545,0.031466252,0.54715,0.059184838,0.53375,0.076438243,0.581,0.058689863,0.95435,0.044194174,0.8929,0.030829856,0.8452,0.034931075,0.93705,0.235820112,0.54345,0.022415285,0.5754,0.015697771,0.65925,0.016617009,0.66925,0.03542605,0.8644,0.03959798,0.9192,0.00311127,0.97785,0.045325545,1.11185,0.032173359,0.5806,0.028001429,0.58255,0.045042702,0.62195,0.054093669,0.7043,0.032668333,0.90305,0.016192745,0.8873,0.066185195,0.98245,0.038678741,1.11325,0.16991776,0.5866,0.04384062,0.58395,0.084216418,0.636,0.048931789,0.72705,0.024536605,0.86575,0.025667976,0.85945,0.090014693,0.88345,0.004313351,0.94065,0.048861079,0.53175,0.022132442,0.57785,0.063427478,0.63565,0.05112382,0.71065,0.026940768,0.90375,0.002333452,0.96325,0.024395184,0.87205,0.001767767,1.43355,0.044901281,0.56975,0.013788582,0.5776,0.02814285,0.6133,0.029839906,0.6517,0.05529575,0.9227,0.046527626,0.9269,0.026870058,0.92195,0.0072832,1.3146,0.003818377
27.334167,0.4824,0.03337544,0.5792,0.062508239,0.5606,0.074811897,0.61345,0.061306158,1.0443,0.046103362,0.97595,0.020718229,0.916,0.028284271,1.0354,0.246780267,0.57595,0.026375083,0.61185,0.016051324,0.69265,0.015061374,0.70595,0.024253763,0.95565,0.061589001,1.00205,0.000494975,1.05115,0.051265242,1.20815,0.025950819,0.61305,0.029062089,0.6192,0.050487424,0.66445,0.055649304,0.7394,0.031961227,0.996,0.011737973,0.96795,0.069084333,1.0623,0.045396255,1.20695,0.185191266,0.6142,0.048790368,0.6176,0.086832713,0.6757,0.054588644,0.7614,0.024748737,0.94285,0.016758431,0.944,0.103803275,0.9529,0.004242641,1.03035,0.046739758,0.56405,0.019728279,0.6111,0.060669762,0.6758,0.056851385,0.7458,0.027718586,1.00655,0.007707464,1.04965,0.02298097,0.9392,0.003535534,1.5391,0.048507525,0.60805,0.01774838,0.6142,0.032102648,0.6549,0.034223968,0.6937,0.057841335,1.01605,0.04801255,1.02045,0.031607673,0.98975,0.002899138,1.42235,0.000353553
27.584167,0.50685,0.036840263,0.6077,0.069155043,0.58355,0.079973777,0.63855,0.056497832,1.1073,0.048224682,1.0418,0.028567114,0.9685,0.021354625,1.1117,0.259932453,0.6039,0.027577164,0.64295,0.016192745,0.7183,0.014000714,0.73195,0.023122392,1.02775,0.071488496,1.05405,0.001343503,1.1009,0.057558492,1.2887,0.021354625,0.6356,0.032244069,0.6472,0.049921739,0.6987,0.060669762,0.76675,0.032456201,1.07585,0.004879037,1.0347,0.070003571,1.11385,0.049709607,1.284,0.195302893,0.6391,0.049921739,0.648,0.085701342,0.71115,0.054093669,0.79475,0.018314066,1.02295,0.022132442,1.01675,0.119147493,0.99985,0.007707464,1.0991,0.048083261,0.58845,0.024253763,0.6375,0.058548441,0.7084,0.056992807,0.7776,0.034223968,1.08845,0.013364318,1.1155,0.022203153,0.99305,0.002899138,1.61215,0.054659354,0.64125,0.023688077,0.64415,0.038961584,0.69285,0.036698842,0.7308,0.063781032,1.0906,0.038749452,1.0927,0.032668333,1.03885,7.07107E-05,1.50725,0.00106066
27.834167,0.52185,0.039244426,0.6285,0.070144993,0.60415,0.077993878,0.66145,0.067104434,1.14805,0.042638539,1.07765,0.031607673,1.00625,0.024678027,1.17585,0.258164686,0.6231,0.032668333,0.6675,0.018243355,0.73845,0.016334167,0.75405,0.020293965,1.08155,0.086337738,1.09575,7.07107E-05,1.12935,0.061730422,1.3549,0.023900209,0.65585,0.035284628,0.6686,0.05105311,0.72585,0.061730422,0.79125,0.024960869,1.135,0.000424264,1.081,0.078630274,1.1458,0.043557778,1.3363,0.205060967,0.6589,0.05218448,0.66835,0.087469109,0.7412,0.05006316,0.81895,0.01873833,1.08325,0.030759145,1.07105,0.129046988,1.0287,0.024183052,1.15245,0.038820162,0.613,0.024890159,0.66205,0.060599051,0.73435,0.055507882,0.80765,0.030476302,1.16035,0.01774838,1.1612,0.025880108,1.0305,0.000848528,1.6654,0.063356768,0.6742,0.025455844,0.67125,0.040234376,0.72645,0.037123106,0.76295,0.068377226,1.1395,0.029839906,1.14835,0.048153972,1.07315,0.004454773,1.5745,0.00933381
28.084167,0.534,0.043982042,0.6465,0.073397684,0.62335,0.079125249,0.68045,0.068660068,1.1814,0.036203867,1.102,0.029839906,1.0219,0.024041631,1.2268,0.251447171,0.63515,0.038113056,0.68565,0.019586858,0.7537,0.009050967,0.7692,0.020930361,1.12625,0.089024744,1.1223,0.007778175,1.1455,0.07198347,1.39615,0.015061374,0.6699,0.040163665,0.68725,0.047164022,0.7477,0.064912403,0.8149,0.024324473,1.1849,0.00311127,1.11375,0.095105862,1.1647,0.037335238,1.37955,0.20541452,0.6722,0.047093312,0.68725,0.087327687,0.76385,0.05522504,0.8364,0.022061732,1.1343,0.030829856,1.10785,0.133713892,1.05045,0.032031937,1.187,0.038325188,0.6302,0.025173001,0.6862,0.062508239,0.75745,0.055649304,0.8279,0.029132799,1.2072,0.01880904,1.1872,0.023475945,1.05375,0.003747666,1.71305,0.071064232,0.7062,0.029981328,0.69555,0.041365747,0.753,0.038749452,0.7945,0.069437886,1.183,0.030688434,1.1838,0.055012908,1.09435,0.022698128,1.6296,0.011737973
28.334444,0.54455,0.046174073,0.66165,0.074458344,0.637,0.081600123,0.69355,0.071347074,1.2069,0.024183052,1.11155,0.025950819,1.02565,0.025526555,1.261,0.268417734,0.64925,0.040941483,0.7024,0.021071782,0.7655,0.001131371,0.7793,0.022344574,1.15815,0.096661497,1.1379,0.003394113,1.1643,0.063215346,1.4226,0.015697771,0.6825,0.041860721,0.707,0.04270925,0.76995,0.063851742,0.82755,0.027223611,1.20625,0.002192031,1.1274,0.103379011,1.17175,0.035991735,1.40935,0.212485588,0.6837,0.047800418,0.7045,0.090226825,0.78515,0.06045763,0.8541,0.018101934,1.1667,0.0271529,1.12575,0.130036937,1.05205,0.037971634,1.2086,0.044264885,0.65055,0.024253763,0.70485,0.061164737,0.7781,0.060104076,0.8497,0.026870058,1.2305,0.028567114,1.20285,0.021708178,1.06515,0.000919239,1.7438,0.067457987,0.7413,0.029839906,0.7203,0.042143564,0.78285,0.046598337,0.82275,0.071488496,1.2109,0.036203867,1.21355,0.056639253,1.10495,0.025950819,1.65515,0.019869701
28.584444,0.55405,0.042355696,0.6782,0.078630274,0.6474,0.081175858,0.7071,0.076367532,1.21735,0.01350574,1.1128,0.026304372,1.02535,0.032456201,1.28245,0.289135963,0.66105,0.042638539,0.71985,0.025809398,0.78105,0.00516188,0.7899,0.026445794,1.17465,0.089590429,1.143,0.000424264,1.1599,0.066043773,1.4304,0.012162237,0.69215,0.036981685,0.7249,0.043557778,0.79045,0.063427478,0.84225,0.035001786,1.21645,0.015485639,1.13525,0.105853885,1.17915,0.039244426,1.41025,0.218708127,0.68785,0.046174073,0.7197,0.091358196,0.8053,0.065478088,0.86765,0.018314066,1.19065,0.040375797,1.13235,0.128764145,1.05155,0.03542605,1.2134,0.055154329,0.6645,0.025880108,0.7213,0.061801133,0.7967,0.059821234,0.8715,0.028425693,1.23495,0.036981685,1.2052,0.015980613,1.0715,0.009758074,1.751,0.077216061,0.76885,0.033163308,0.7467,0.044123463,0.81145,0.049285343,0.8531,0.073963369,1.22115,0.040092954,1.21755,0.073468395,1.1083,0.03026417,1.67825,0.022698128
28.834722,0.55745,0.04277996,0.6911,0.08131728,0.65835,0.083085047,0.7125,0.08032733,1.21275,0.010253048,1.1083,0.028991378,1.01925,0.034860364,1.2863,0.291752258,0.6663,0.04384062,0.73645,0.025526555,0.7974,0.008485281,0.80355,0.028496403,1.18225,0.087044845,1.13875,0.003323402,1.16145,0.06045763,1.41725,0.022839549,0.6981,0.037476659,0.7429,0.044406306,0.8027,0.067033723,0.85265,0.030617724,1.219,0.028425693,1.13065,0.106136728,1.1697,0.035779603,1.4001,0.209020765,0.6842,0.039173716,0.73915,0.090156115,0.8205,0.067882251,0.8802,0.028708535,1.19315,0.05211377,1.12515,0.133148207,1.04065,0.03019346,1.205,0.053457273,0.67785,0.030476302,0.74245,0.063710321,0.8122,0.062649661,0.89155,0.025102291,1.23205,0.05423509,1.20865,0.017606959,1.0658,0.015132085,1.75155,0.080539462,0.80265,0.030052038,0.7798,0.052750166,0.84095,0.056073568,0.8829,0.085984185,1.21895,0.039244426,1.21805,0.072337024,1.10775,0.031890516,1.6901,0.0145664
29.084722,0.56215,0.042497118,0.7113,0.086267027,0.66885,0.082095097,0.71975,0.086337738,1.2027,0.007495332,1.09385,0.016899852,1.02065,0.035284628,1.27415,0.28263058,0.6677,0.038183766,0.7605,0.027435743,0.81155,0.007707464,0.8169,0.034789654,1.17115,0.0761554,1.13655,0.011950105,1.15775,0.057063517,1.4028,0.016122035,0.69985,0.038678741,0.76525,0.044052752,0.82055,0.069508597,0.8635,0.023617366,1.2156,0.041436457,1.119,0.104368961,1.1614,0.030971277,1.3861,0.206758023,0.6892,0.038183766,0.7513,0.091499617,0.83895,0.070639967,0.8941,0.030688434,1.19315,0.051548084,1.12735,0.127774195,1.0382,0.021778889,1.20215,0.06880149,0.6895,0.033092597,0.7631,0.056568542,0.8303,0.06675088,0.91095,0.022556706,1.2218,0.066326616,1.20365,0.010535891,1.0557,0.005798276,1.73615,0.097934289,0.83775,0.033446151,0.80775,0.05112382,0.87225,0.056497832,0.91345,0.085913474,1.21715,0.024678027,1.20945,0.06045763,1.1022,0.030405592,1.68555,0.003889087
29.335,0.56815,0.042638539,0.72865,0.086903423,0.6853,0.08442855,0.732,0.08654987,1.18895,0.017465537,1.0807,0.006505382,1.00865,0.039103005,1.24955,0.277115148,0.671,0.043982042,0.7805,0.024890159,0.83085,0.005586144,0.82795,0.036840263,1.15955,0.068094383,1.1395,0.009192388,1.146,0.052608745,1.3844,0.033092597,0.70155,0.039103005,0.7813,0.048507525,0.83795,0.071205653,0.87875,0.025102291,1.20475,0.033446151,1.1075,0.091641039,1.1451,0.035921024,1.3742,0.217081782,0.692,0.041577879,0.77045,0.09284312,0.85695,0.068942911,0.90115,0.032173359,1.17865,0.045608387,1.1127,0.129966226,1.02475,0.01350574,1.1827,0.077216061,0.70515,0.034294679,0.78805,0.048861079,0.85425,0.064276006,0.9315,0.026728636,1.21535,0.058053467,1.1967,0.012020815,1.04815,0.005020458,1.7248,0.100692006,0.87055,0.03132483,0.8436,0.054447222,0.903,0.058265599,0.9453,0.090509668,1.20915,0.020718229,1.1909,0.047517576,1.0964,0.045820519,1.66295,0.006717514
29.585,0.5717,0.043557778,0.74635,0.093125963,0.7004,0.090792511,0.74285,0.088459058,1.1783,0.020223254,1.07135,0.008131728,1.0052,0.039739401,1.23035,0.271599715,0.676,0.052467323,0.79645,0.024536605,0.848,0.005374012,0.837,0.040163665,1.15115,0.051972348,1.14435,0.014354268,1.14255,0.050416713,1.36575,0.039810112,0.7013,0.045961941,0.8048,0.050346003,0.8537,0.070286414,0.8942,0.025455844,1.1866,0.028708535,1.0986,0.091923882,1.1335,0.027294322,1.3571,0.207606551,0.6936,0.040587929,0.79075,0.098075711,0.87765,0.076296822,0.9136,0.032526912,1.16195,0.041365747,1.0928,0.12091526,1.0205,0.015839192,1.1697,0.079761645,0.72355,0.040941483,0.80855,0.046456916,0.8762,0.063781032,0.95525,0.01873833,1.20565,0.057629203,1.1886,0.016829141,1.0346,0.014000714,1.7126,0.106066017,0.9004,0.038325188,0.8762,0.057417071,0.93685,0.066255905,0.97705,0.089731851,1.2002,0.01767767,1.1721,0.042143564,1.08625,0.051830927,1.6506,0.015273506
